EID,Cited by,Index Keywords,DOI,Link,,,,"SUBJAREA ( econ )  AND  ( PUBYEAR  <  2016  AND  PUBYEAR  >  2010 )  AND  ( LIMIT-TO ( SRCTYPE ,  ""j"" ) )"
2-s2.0-79957613673,41,authoritarianism; election; electoral geography; political geography; voting behavior; Russian Federation,10.1080/09668136.2011.566427,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957613673&partnerID=40&md5=e66aaf1afdeac5794f39b0c7ed3f410c,,,,
2-s2.0-79955096041,41,agricultural policy; economic impact; farmers attitude; intensive agriculture; logit analysis; organic farming,10.1016/j.ecolecon.2011.03.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955096041&partnerID=40&md5=4aa9349cb1229dd5fe221d49a883a607,,,,
2-s2.0-79953709997,41,,10.1007/s10660-010-9072-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953709997&partnerID=40&md5=294c017a41223d8da82457801a099736,,,,
2-s2.0-79957477188,41,,10.1162/REST_a_00081,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957477188&partnerID=40&md5=a7da2631a2100d89ab45c88169ac38f5,,,,
2-s2.0-79957469951,41,,10.1162/REST_a_00098,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957469951&partnerID=40&md5=cc5629ce3c6fb721a5ee9825dabd7eb0,,,,
2-s2.0-79953302194,41,data set; econometrics; estimation method; heterogeneity; identification method; numerical model,10.1093/restud/rdq004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953302194&partnerID=40&md5=d47ca5698c6816b703b449d11bb1c4fe,,,,
2-s2.0-79957805529,41,,10.1080/10705511.2011.557337,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957805529&partnerID=40&md5=58adc2564eb0340eb422bc953f1c5aa3,,,,
2-s2.0-79955038576,41,,10.1257/aer.101.2.664,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955038576&partnerID=40&md5=0f7523c1098a24be5036767d61512e79,,,,
2-s2.0-79953868873,41,,10.1093/rfs/hhq022,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953868873&partnerID=40&md5=3d232ccacb50a1d49ab5c9209d9069a3,,,,
2-s2.0-78651308931,41,Demand uncertainty; Newsvendor problem; Pricing; Returns policies; Supply chain coordination; Manufacture; Profitability; Sales; Supply chain management; Supply chains; Costs,10.1016/j.ijpe.2010.11.025,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651308931&partnerID=40&md5=4876bbe2605ca6a9c2f9c511f7a6edb4,,,,
2-s2.0-79551550371,41,,10.1111/j.1539-6975.2010.01378.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551550371&partnerID=40&md5=9dd1b59606200093d5df73fe3b824945,,,,
2-s2.0-79952009215,41,bilateral agreement; globalization; international trade; trade flow,10.1016/j.jinteco.2010.10.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952009215&partnerID=40&md5=ba4b37e9106e8127729056f5eb96ec45,,,,
2-s2.0-79551500957,41,,10.1108/09513571111100672,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551500957&partnerID=40&md5=1536e0edf4ba8bce5555d360e23d0dc5,,,,
2-s2.0-78651227111,41,financial provision; Gross Domestic Product; hypothesis testing; ideology; insurance system; model validation; tax system; theoretical study; welfare economics,10.1111/j.1467-6435.2010.00492.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651227111&partnerID=40&md5=670ad16f846247f7659476d7f8c52a04,,,,
2-s2.0-78049435792,41,,10.1016/j.finmar.2010.07.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049435792&partnerID=40&md5=8a8d8231025d89fa03d34fd1f680e858,,,,
2-s2.0-79951512392,41,,10.1016/j.jacceco.2010.10.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951512392&partnerID=40&md5=ae1564ac217b34852861e146cf00c60b,,,,
2-s2.0-78650639940,41,adolescent; article; child; Child Health Utility 9D; comprehension; controlled study; decision making; feasibility study; female; Health Assessment Questionnaire; health status; human; human experiment; intermethod comparison; interview; male; normal human; quality adjusted life year; rating scale; school child; Adolescent; Cost-Benefit Analysis; Feasibility Studies; Female; Health Status; Humans; Interviews as Topic; Male; Quality of Life; Quality-Adjusted Life Years; Reproducibility of Results,10.2165/11536960-000000000-00000,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650639940&partnerID=40&md5=7986a3c11086d03b4cabf81f34ee4e65,,,,
2-s2.0-78649759757,41,Bipower variation; Credit risks; Jump volatility; Jump-diffusion process; Realized jumps; Realized variance; Commerce; Electric load forecasting; Finance; Online systems; Risk assessment; Sampling; Risk perception,10.1016/j.jeconom.2010.03.023,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649759757&partnerID=40&md5=93d30cbb249353bb5c314b13bd9bb5f8,,,,
2-s2.0-79959377015,41,,10.1111/j.1467-985X.2011.00689.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959377015&partnerID=40&md5=3a6847f2dcfd695fae1ad4d1db92c1bb,,,,
2-s2.0-78651298049,41,,10.1086/656360,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651298049&partnerID=40&md5=c6ef73b06b75b206dba1581602382751,,,,
2-s2.0-83055186865,41,,10.3846/20294913.2011.603173,https://www.scopus.com/inward/record.uri?eid=2-s2.0-83055186865&partnerID=40&md5=a970a36925c7837c4702c7d740797f46,,,,
2-s2.0-78751585340,41,,10.1007/s10490-010-9206-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751585340&partnerID=40&md5=cc99c2c39db84bf34bdd3d9a9a8202fc,,,,
2-s2.0-78650807603,41,agricultural economics; agricultural policy; agricultural production; subsidy system; tax system; China,10.1111/j.1467-8489.2010.00527.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650807603&partnerID=40&md5=9ee9e1bfafc8d3515ffadf7ed3e330d2,,,,
2-s2.0-84896832620,40,economic analysis; input-output analysis; numerical model; spatial distribution; trade-environment relations; water footprint; water management; water resource; China,10.1016/j.ecolecon.2014.02.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896832620&partnerID=40&md5=159e111438eb2cb658702ab7944e5768,,,,
2-s2.0-84889676721,40,Business environments; Contingency perspective; External knowledge; Knowledge transfer; Knowledge-based views; Product complexity; Supply chain flexibility; Supply complexity; Knowledge management; Supply chains,10.1016/j.ijpe.2013.02.028,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889676721&partnerID=40&md5=ef0aafdf4aa2ee041aa7a58b5cbdb568,,,,
2-s2.0-84885069499,40,accountability; decentralization; governance approach; local government; political development; political instability,10.1016/j.worlddev.2013.01.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885069499&partnerID=40&md5=a0cb8b2f77c0253bc69203745e966153,,,,
2-s2.0-84904726916,40,,10.1016/j.jfi.2014.02.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904726916&partnerID=40&md5=eb4d333776c132b3a277b9d26d45b3aa,,,,
2-s2.0-84899980534,40,Competition; Enterprise resource management; Food supply; Industry; Sales; Supply chain management; Competitive advantage; Conceptual frameworks; Corporate environment; Dynamic capabilities; Food industries; Literature reviews; Sustainability practices; Sustainable supply chains; Sustainable development,10.1016/j.ijpe.2013.12.026,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899980534&partnerID=40&md5=7119bcfb56230106278a632385e1ab4f,,,,
2-s2.0-84889631627,40,Dual-role factors; Economic performance; Environmental performance; Green supply chain management; Network data; Stakeholder pressures; Traditional models; Undesirable outputs; Environmental management; Fuzzy sets; Industry; Supply chain management; Data envelopment analysis,10.1016/j.ijpe.2013.02.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889631627&partnerID=40&md5=97848b73ecce24d477cfb78d35a4c49b,,,,
2-s2.0-84878422407,40,,10.1162/REST_a_00344,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878422407&partnerID=40&md5=2a05a54b5d43a2e5fa1c442e23b485e7,,,,
2-s2.0-84884413364,40,,10.1016/j.jebo.2013.04.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884413364&partnerID=40&md5=a2bebc56dca5230a642529f9f3743bca,,,,
2-s2.0-84881528550,40,,10.1016/j.econmod.2013.07.017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881528550&partnerID=40&md5=cb554581cc02086f3919db73c74a5e39,,,,
2-s2.0-84886300783,40,,10.1017/S0022109013000471,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886300783&partnerID=40&md5=f981487ff341abab3bdad7b055a296e2,,,,
2-s2.0-84878907259,40,business; economic geography; knowledge; learning; research work; spillover effect; university sector,10.1093/jeg/lbs010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878907259&partnerID=40&md5=4b6fcb315098e14349acef0e6a627b9e,,,,
2-s2.0-84879156338,40,competition (economics); numerical model; oligopoly; tax system; welfare economics,10.1086/670401,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879156338&partnerID=40&md5=310ee41c4dce41253bad8216f7083eff,,,,
2-s2.0-84878793888,40,,10.1111/jeea.12006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878793888&partnerID=40&md5=94eb8ce4e0dcc23783c0f6fb241b4b47,,,,
2-s2.0-84877075543,40,experimental design; job search; labor market; labor policy; France,10.1093/qje/qjt001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877075543&partnerID=40&md5=9cd3f350a6ccf4ad08493d7eabc067ee,,,,
2-s2.0-84876117929,40,Discontinuous functions; Freight consolidations; Freight transport; Logistics resources; Mixed integer programming; Optimization models; Pooling; Transportation cost; Environmental impact; Freight transportation; Gas emissions; Greenhouse gases; Piecewise linear techniques; Supply chains; Transportation; Carbon dioxide,10.1016/j.ijpe.2010.10.023,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876117929&partnerID=40&md5=587ca5bcef6c874ad5bd6d379ba9c9c0,,,,
2-s2.0-84876429777,40,,10.1111/jscm.12019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876429777&partnerID=40&md5=f07b543619e76504c1e170066ae4b72d,,,,
2-s2.0-84878541668,40,,10.1257/aer.103.2.897,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878541668&partnerID=40&md5=97ea27f5fbdef1c29082b09f81a56cab,,,,
2-s2.0-84872652800,40,,10.1007/s10551-012-1268-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872652800&partnerID=40&md5=48a82828c4240cfadf673e8504cefcaa,,,,
2-s2.0-84861315065,40,,10.1080/14697688.2011.647054,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861315065&partnerID=40&md5=06bbd3d1c0ee116f144c803b65c7b16b,,,,
2-s2.0-84872577336,40,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872577336&partnerID=40&md5=ac771a06d6ac2fe84893ef6590870d91,,,,
2-s2.0-84872192741,40,,10.1257/mic.4.4.145,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872192741&partnerID=40&md5=ec008d4090302416f2faf31216b56257,,,,
2-s2.0-84867853310,40,,10.1016/j.jfineco.2012.06.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867853310&partnerID=40&md5=13c972b1d37ad499500aeac8015c9984,,,,
2-s2.0-84867678142,40,Catching-up; Convergence; Convergence analysis; Decomposition analysis; Energy intensity; Manufacturing sector; National accounts; OECD countries; Rates of convergence; Sectoral analysis; Service sectors; Structural change; Decomposition; Digital storage; Manufacture; Aggregates; convergence; decomposition analysis; energy policy; manufacturing; OECD; structural change,10.1016/j.eneco.2012.07.023,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867678142&partnerID=40&md5=eb4bea371a37a98089fd5f4bdca980c5,,,,
2-s2.0-84877891449,40,,10.1146/annurev-financial-110311-101826,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877891449&partnerID=40&md5=142da5497d83e21b4027525fcefef91b,,,,
2-s2.0-84866755028,40,,10.3982/ECTA8585,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866755028&partnerID=40&md5=46fe3453848b4c75e6808dbb058560a5,,,,
2-s2.0-84864048716,40,Carbon dioxide emissions; Cost saving; Distance functions; Emissions reduction; Energy consumer; Manufacturing industries; Shadow price; Technical efficiency; Elasticity; Emission control; Fossil fuels; Global warming; Industry; Manufacture; Carbon dioxide; carbon dioxide; demand elasticity; emission control; emissions trading; energy use; manufacturing; price dynamics; technical efficiency; China,10.1016/j.eneco.2012.06.023,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864048716&partnerID=40&md5=efc08ee9ad540dfef0b30c06ede61c7b,,,,
2-s2.0-84861830982,40,Business Process; Collaborative supply chain management; Competitive advantage; Diffusion process; e-Collaboration; Empirical investigation; Global business; Infineons; Integration technologies; Inter-organizational relationships; Key technologies; Large organizations; Multi-stage; Research models; Small and medium enterprise; SMEs; Technical resources; Technology adoption; Unified theory of acceptance and use of technology; Walmart; Competition; Diffusion; Industry; Regression analysis; Societies and institutions; Supply chain management; Information services,10.1016/j.ijpe.2012.04.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861830982&partnerID=40&md5=f4f98861030278a71e0927cb5685f66d,,,,
2-s2.0-84864123206,40,,10.1016/j.jce.2012.01.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864123206&partnerID=40&md5=3a519a41596a278761970a60822e474c,,,,
2-s2.0-84861439043,40,,10.1146/annurev-economics-080511-110939,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861439043&partnerID=40&md5=410d34395de263a867a06e6746160791,,,,
2-s2.0-84862206085,40,Auto-regressive; Emerging economies; Oil Prices; Panel cointegration; Pollutant emission; Renewable energies; Energy efficiency; Energy utilization; Pollution; Least squares approximations; carbon emission; cointegration analysis; economic development; energy efficiency; energy resource; energy use; income; oil; price determination; renewable resource; technology adoption; Brazil; China; India; Indonesia; Philippines; Turkey,10.1016/j.eneco.2011.08.015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862206085&partnerID=40&md5=bc5e1f8e9ef264f256d7ac08be910404,,,,
2-s2.0-84860380076,40,,10.1007/s11187-010-9292-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860380076&partnerID=40&md5=ff656ba2b37e63549b43f48fc652e8e8,,,,
2-s2.0-84860540879,40,commodity; computer simulation; empirical analysis; export; heterogeneity; international trade; numerical model,10.1093/restud/rdr030,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860540879&partnerID=40&md5=0f7516b6d2a935db5ec4f2808658c1c5,,,,
2-s2.0-80053923671,40,Business operation; Clean air; Corporate strategies; Data environment; Desirable outputs; Environmental assessment; Environmental performance; Input vector; International competitiveness; International oil companies; National Oil Company; Policy issues; Production activity; Public entities; Returns to scale; Size reductions; Technology innovation; Technology-based; Carbon dioxide; Data envelopment analysis; Efficiency; Environmental impact; Environmental management; Error analysis; Industry; Innovation; Managers; Petroleum industry; Vectors; Competition; competitiveness; corporate strategy; data envelopment analysis; environmental assessment; firm size; industrial performance; industrial production; management; oil industry; petroleum; returns to scale,10.1016/j.eneco.2011.07.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053923671&partnerID=40&md5=485886c39545e99e765717e5515e8a87,,,,
2-s2.0-84857893596,40,acquired immune deficiency syndrome; human immunodeficiency virus; incentive; sexual behavior; wage; Malawi,10.1093/wber/lhr041,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857893596&partnerID=40&md5=3c226b51d026ac5d2e1c26a15dd0fb1e,,,,
2-s2.0-84859711327,40,Conceptual review; Econometric analysis; Empirical findings; Endogenous technological change; Energy system model; Knowledge spillovers; Learning curves; Learning rates; Learning-by-doing; Meta-analysis; Model specifications; Renewable energy fields; Technology learning; Curve fitting; Specifications; Wind power; conceptual framework; cost; econometrics; estimation method; learning; meta-analysis; research and development; spillover effect; technological change; wind power,10.1016/j.eneco.2011.05.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859711327&partnerID=40&md5=61b7fbdf09fed330603ec84759774370,,,,
2-s2.0-84857454886,40,Backorders; Capacitated lot sizing problem; Demand fluctuations; Finite planning horizon; Holding costs; Machine failure; Maintenance policy; Minimal repair; Multi-products; Numerical example; Optimal production; Preventive and corrective maintenance; Production cost; Production planning; Setup costs; Costs; Optimization; Planning; Production control; Production engineering; Project management; Preventive maintenance,10.1016/j.ijpe.2011.12.021,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857454886&partnerID=40&md5=68451905f182b94935e9e7b43d0fd53d,,,,
2-s2.0-84857459021,40,,10.1016/j.jfineco.2011.08.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857459021&partnerID=40&md5=addb51fb2af234a9101a154e7ab798fd,,,,
2-s2.0-84857457665,40,,10.1016/j.jfineco.2011.11.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857457665&partnerID=40&md5=614dc0110cabc8bf2b8ef593fe90cd7b,,,,
2-s2.0-84859502523,40,,10.1111/j.1911-3846.2011.01094.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859502523&partnerID=40&md5=f6f3675ca9d6922fb56112bea61bafff,,,,
2-s2.0-84858406556,40,,10.1111/j.1540-6520.2010.00402.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858406556&partnerID=40&md5=97043c97d416ee03b420ae1c39fbf560,,,,
2-s2.0-84856933469,40,,10.1057/mel.2011.15,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856933469&partnerID=40&md5=ba78cdf30b00ab32cd28cd217e1adec4,,,,
2-s2.0-84859585588,40,,10.1509/jm.10.0205,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859585588&partnerID=40&md5=7a4c04c828d8b6ad73dcd2ca610aef2e,,,,
2-s2.0-84855784137,40,Conventional materials; Curbside recycling; Data sets; Domestic wastes; e-Waste; Electronic waste; Electronic waste (e waste); Environmental psychology; Factor analysis; Generalized ordered logit; Internal variables; Logit models; Ordered logit model; Recycling behavior; Recycling behaviors; Social pressures; Socio-demographic characteristics; Drops; Electronic equipment; Mathematical models; Recycling; Surveys; Toxic materials; Wastes; data set; factor analysis; household survey; recycling; waste disposal; waste management; adult; age; aged; article; domestic waste; ecotoxicity; educational status; electronic waste; environmental protection; ethnicity; female; household; human; income; male; marriage; recycling; sex difference; United States; waste minimization; United States,10.1016/j.resconrec.2011.12.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855784137&partnerID=40&md5=578a78b77b85d4a61aff5338c8e53689,,,,
